ensembl_id	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cancer_1	cancer_2	cancer_3	normal_1	normal_2	normal_3
ENSG00000103343	ZNF174	63.5931208678279	-0.4296975982150211	0.3401925894832964	-1.263100994844332	0.20655288653646	0.45225494986962467	54.96979339579707	51.82532990185886	56.083935233042055	63.89148637655877	64.62738996927791	90.16079033043272
ENSG00000165704	HPRT1	205.41856584510015	0.08309455637815218	0.2327480847525679	0.35701499527478026	0.7210805799135404	0.8796754178297449	208.09993214123176	228.03145156817897	197.14352991008724	162.771167673614	188.0069526378994	248.45836113958944
ENSG00000272566	RP11-462G22.2	6.733231986194189	0.8205624535090654	1.14149406666676	0.7188495126436911	0.4722336468332307	0.7237072900638699	3.926413813985505	1.7275109967286286	20.394158266560748	2.281838799162813	5.875217269934356	6.194252770793089
ENSG00000062485	CS	3447.7881522764956	-0.46734475714640267	0.13449335756425004	-3.4748538188820453	5.111318047604988e-4	0.00702266095156752	2929.104705233187	2537.7136541943555	3220.577492927718	3747.539921158393	3871.768180886741	4380.02495925858
ENSG00000004534	RBM6	438.770115491893	-0.272326100118193	0.17510239171324013	-1.5552391800802654	0.11988911629542828	0.31696144305937846	349.45082944470994	466.42796911672974	372.19338836473366	503.5257616819274	490.9070429989595	450.1157013442978
ENSG00000126088	UROD	567.8552387167961	-0.14627317654907135	0.17086598715902362	-0.8560695957173504	0.39195928500239025	0.6575051194440944	655.7111069355793	488.8856120742019	475.8636928864174	622.941992171448	584.9105193179092	578.8185089152208
ENSG00000223547	ZNF844	3.734351377382393	1.6272712518359125	1.3855652026951335	1.174445813643865	0.24021650396231525	0.49624365635073575	5.889620720978257	4.318777491821572	6.798052755520249	0	1.9584057566447852	3.441251539329494
ENSG00000124159	MATN4	2.5218534783506215	4.227462993006742	2.199156054919298	1.922311508339901	0.05456657277639846	0.18990140651076393	11.779241441956517	2.591266495092943	0	0.760612933054271	0	0
ENSG00000268218	AC137932.4	8.700580823910759	0.3913563982079135	0.8633974002080184	0.45327493239338457	0.6503507811044968	0.8414593671436557	7.85282762797101	12.956332475464714	8.49756594440031	11.409193995814064	3.9168115132895704	7.570753386524887
ENSG00000177855	CACYBPP2	12.5732756569443	-0.8310062489940387	0.7522591192421991	-1.1046808576161455	0.2692979008254051	0.5319012582142537	15.70565525594202	6.9100439869145145	5.098539566640187	12.169806928868336	16.972849890921474	18.582758312379266
ENSG00000171044	XKR6	32.55537930022837	1.126671052392893	0.5028210047891615	2.240700053621106	0.02504551063781645	0.11515721661091638	35.337724325869544	29.367686944386687	69.68004074408255	21.297162125519588	17.625651809803067	22.02400985170876
ENSG00000144036	EXOC6B	488.4733864340605	0.5405175081386413	0.15842990296459136	3.4117139379896324	6.455582118182509e-4	0.00842365917471339	528.1026579810505	608.9476263468416	598.228642485782	385.63075705851537	370.1386880058644	439.7919467263093
ENSG00000185340	GAS2L1	28.90368988371379	0.706558680557991	0.5317051352007817	1.3288543476097543	0.18389602783940007	0.42054326854333746	56.93300030278982	24.1851539542008	27.192211022080997	21.297162125519588	16.972849890921474	26.84176200677005
ENSG00000132357	CARD6	101.2038973436232	0.30502809388957985	0.26981430358274244	1.1305112065566925	0.2582608790231046	0.518726719192498	106.01317297760863	101.05939330862478	129.16300235488472	90.51293903345824	98.57308975112086	81.90178663604195
ENSG00000113494	PRLR	11.090299567109437	3.444267989364937	0.9542441664820676	3.609420010459831	3.068823834849425e-4	0.00479059552324389	9.816034534963762	12.0925769771004	39.088803344241434	1.521225866108542	1.9584057566447852	2.064750923597696
ENSG00000253754	RP11-35G22.1	17.23423155887716	-1.0522313837211663	0.6494180720876815	-1.6202680968494805	0.10517469895293256	0.29055626461212714	9.816034534963762	14.683843472193344	8.49756594440031	30.42451732217084	24.15367099861902	15.829757080915671
ENSG00000130522	JUND	74.42229078133985	2.3714575744299475	0.3368706568965105	7.039667973095321	1.9269845575656913e-12	2.642976276411487e-10	117.79241441956516	105.37817080044634	151.25667381032554	24.339613857736673	20.236859485329447	27.53001231463595
ENSG00000278986	RP11-723J4.3	4.03460046663837	-0.14277738637621398	1.2239296448726154	-0.11665489676988255	0.9071335333213671	0.9640553804205404	1.9632069069927525	4.318777491821572	5.098539566640187	6.845516397488439	3.9168115132895704	2.064750923597696
ENSG00000252947	SCARNA1	10.664072767447918	-0.16818627813112447	0.7777401121821502	-0.2162499728337716	0.8287929022694347	0.9304313959618256	13.742448348949267	11.228821478736084	5.098539566640187	14.45164572803115	9.139226864342332	10.32375461798848
ENSG00000160688	FLAD1	150.72542751197483	-0.3003786256295641	0.24432116423407263	-1.2294416923365077	0.2189062465807251	0.4684038287116185	170.79900090836946	119.19825877427536	117.2664100327243	173.41974873637378	161.242073963754	162.4270726563521
ENSG00000103657	HERC1	3544.2917846810224	-0.4064419034809987	0.12498162783062398	-3.2520132001465987	0.00114590699934723	0.01310997168780673	2774.0113595807593	2993.7765573307133	3376.932706304684	3765.0340186186418	4044.1078874714817	4311.8881787798555
ENSG00000188021	UBQLN2	69.52969951988884	-0.35898670853509046	0.3807360455421741	-0.942875550498214	0.3457445620590264	0.6141968232789232	58.896207209782574	84.6480388397028	37.38929015536137	81.385583836807	63.32178613151473	91.53729094616452
ENSG00000059122	FLYWCH1	37.53223583751034	0.1755918110530152	0.5427663954909737	0.3235126796937732	0.7463070063837178	0.8926490900026645	62.82262102376808	41.46026392148709	15.29561869992056	45.63677598325626	23.500869079737424	36.47726631689263
ENSG00000229417	NPM1P25	2.6935063502806837	0.9077875943966616	1.6668661489161345	0.544607372935699	0.5860235827896411	0.801820295953904	3.926413813985505	0	6.798052755520249	0.760612933054271	2.6112076755263804	2.064750923597696
ENSG00000256422	RP11-886D15.1	3.388053179129422	0.4920761982377549	1.784692411755997	0.27572045188088773	0.7827627859749621	0.9093906867221846	0	1.7275109967286286	10.197079133280374	1.521225866108542	0	6.882503078658988
ENSG00000139800	ZIC5	26.822397320564832	-0.3531126636218628	0.5091216713967056	-0.6935722509182265	0.48795050088718767	0.7360514612238518	31.41131051188404	16.41135446892197	23.79318464432087	34.98819492049647	26.112076755263804	28.21826262250185
ENSG00000147883	CDKN2B	86.54661923338008	0.9022909657790712	0.2948821859879046	3.0598354483715102	0.00221458630157506	0.02135217544241084	104.04996607061588	105.37817080044634	129.16300235488472	58.567195845178865	70.50260723921227	51.61877308994241
ENSG00000228386	RP5-1125A11.4	13.522098206515665	0.34433675785109075	0.6874429536748492	0.5008950284680017	0.6164450015504882	0.8205011539591711	11.779241441956517	16.41135446892197	16.99513188880062	15.972871594139692	12.403236458750309	7.570753386524887
ENSG00000260555	RP11-728K20.2	2.026714340045521	4.9561179061042635	2.588157095488811	1.9149215921795617	0.05550250370864262	0.1910812353321772	1.9632069069927525	0	10.197079133280374	0	0	0
ENSG00000163346	PBXIP1	73.89079593726652	1.4176491660418435	0.3611891633834614	3.924949333368501	8.674799441026415e-5	0.00172810858217819	157.0565525594202	89.83057182988868	76.4780934996028	39.551872518822094	39.8209170517773	40.606768164088024
ENSG00000101187	SLCO4A1	47.058548852709514	0.28379210675509736	0.4005919862692573	0.7084318121240373	0.4786771429191139	0.7286874476926115	68.71224174474634	39.73275292475846	47.58636928864174	49.439840648527614	41.77932280842209	35.10076570116084
ENSG00000115353	TACR1	20.60844778643712	1.1321437264370764	0.6245841245971859	1.81263609152287	0.06988796737561569	0.2252209275958996	15.70565525594202	23.321398455836487	45.88685609976168	16.733484527193962	13.056038377631902	8.947254002256685
ENSG00000225738	NRG3-AS1	44.455812133254035	0.08070381280918118	0.40646858499114624	0.1985487090249277	0.8426157789308546	0.936752628920448	29.448103604891287	49.23406340676591	57.78344842192212	47.91861478241907	42.43212472730368	39.91851785622213
ENSG00000125633	CCDC93	593.8113941280609	-0.0864976386162037	0.18336159783264225	-0.47173257453369166	0.6371176830370592	0.833197111061692	457.4272093293113	684.9581102029013	581.2335105969813	625.984443903665	661.2883438270559	551.9767469084508
ENSG00000174276	ZNHIT2	2.180443772361483	-0.08963506239559192	1.6809824800806872	-0.05332301999440794	0.957474538987712	0.9845059109227132	3.926413813985505	0.8637554983643143	1.6995131888800623	4.563677598325626	0.6528019188815951	1.3765006157317976
ENSG00000143851	PTPN7	2.9817613527479323	1.632166753030352	1.412398765268345	1.1555991078201295	0.24784517312990412	0.5057207053676898	5.889620720978257	2.591266495092943	5.098539566640187	2.281838799162813	0.6528019188815951	1.3765006157317976
ENSG00000103174	NAGPA	54.96757940103265	0.089391799343534	0.39175249722770905	0.22818437655439977	0.8195029067785903	0.926268993094955	82.4546900936956	50.961574403494545	37.38929015536137	56.28535704601605	47.65454007835644	55.0600246292719
ENSG00000110436	SLC1A2	5.075531950765342	3.767825445266507	1.3525604243842015	2.78569842599227	0.00534125382441187	0.03976695034378569	7.85282762797101	8.637554983643144	11.896592322160435	0.760612933054271	1.3056038377631902	0
ENSG00000258657	RP11-104E19.1	115.27233800642216	-0.5475889975336945	0.2469600105281972	-2.217318489590736	0.02660133528483368	0.11913863413335855	90.3075177216666	96.7406158168032	93.47322538840342	134.62848915060596	142.96362023506933	133.52055972598436
ENSG00000218537	MIF-AS1	13.011796472874916	-0.2600733545775183	0.726938925332806	-0.3577650687208034	0.7205191337223089	0.8794043684030566	15.70565525594202	12.956332475464714	6.798052755520249	20.536549192465316	11.750434539868712	10.32375461798848
ENSG00000226479	TMEM185B	141.48222826571202	-0.09681835801433288	0.2545958545435936	-0.3802825391163429	0.7037356954347278	0.8712428561658783	145.27731111746368	133.0183467481044	132.56202873264485	120.17684342257482	179.52052769243866	138.33831188104566
ENSG00000148814	LRRC27	16.654582593086687	1.0693644888463154	0.657184057184345	1.627191769422901	0.10369637524553237	0.28805906853108787	23.55848288391303	13.820087973829027	30.59123739984112	15.21225866108542	8.486424945460737	8.259003694390785
ENSG00000201044	RNU6-268P	3.0218039541804096	2.065632938661091	1.5915758856737514	1.297853880078524	0.1943375507420671	0.43492939903279904	1.9632069069927525	0.8637554983643143	11.896592322160435	0.760612933054271	1.9584057566447852	0.6882503078658988
ENSG00000105393	BABAM1	121.05905519274968	0.2616478744157269	0.25665938885713224	1.0194362091361928	0.30799592328445957	0.5758965537977665	129.57165586152166	111.42445928899654	156.35521337696574	103.44335889538084	117.50434539868712	108.0552983349461
ENSG00000272183	RP11-523H20.3	11.459448856215513	0.8191471890230705	0.8802969812743782	0.9305350426593728	0.35209412914214083	0.620505755814373	25.521689790905786	5.182532990185886	13.596105511040498	14.45164572803115	5.875217269934356	4.129501847195392
ENSG00000103005	USB1	176.286692201639	0.262975177472061	0.2548859169021035	1.031736789024183	0.3021954382124944	0.5689372079713255	215.95275976920277	152.02096771211933	210.73963542112773	187.87139446440497	126.64357226302944	164.4918235799498
ENSG00000238045	AC009133.12	24.27409309599954	0.304351967315921	0.5228961665789768	0.5820504849120032	0.5605326759126029	0.7869873698284108	25.521689790905786	27.640175947658054	27.192211022080997	22.05777505857386	15.014444134276689	28.21826262250185
ENSG00000224967	AC009303.3	3.659569300919868	-0.2564298805767823	1.2590931366616274	-0.20366236071835253	0.8386173574642193	0.9347384750991636	5.889620720978257	2.591266495092943	1.6995131888800623	3.042451732217084	3.9168115132895704	4.817752155061291
ENSG00000136159	NUDT15	417.3311778988375	-0.5700011691243533	0.22335708954471512	-2.551972584735178	0.01071149469091907	0.06473824402091892	294.48103604891287	288.494336453681	426.5778104088956	407.68853211708927	608.4113883976466	478.3339639667996
ENSG00000199325	RNU4-39P	2.051964677205823	1.2517884014775944	1.865392575759257	0.671058959783888	0.5021829701159728	0.747728257712839	1.9632069069927525	0	6.798052755520249	1.521225866108542	0.6528019188815951	1.3765006157317976
ENSG00000279613	RP13-638C3.5	2.1727955983253944	2.9116017778808847	2.3360078870575767	1.2464006624345447	0.21261733818106465	0.4600149722221485	9.816034534963762	0	1.6995131888800623	1.521225866108542	0	0
ENSG00000169241	SLC50A1	195.63285484928053	0.2698507731761588	0.22650322295191183	1.191377189513325	0.23350554358417863	0.4879893717031252	239.5112426531158	168.4323221810413	236.2323332543287	177.22281340164514	164.50608355816198	187.89233404739036
ENSG00000072778	ACADVL	714.0472840829885	0.7362748390646762	0.15416310925227225	4.775946999485053	1.7886350120089797e-6	7.109000262135523e-5	1011.0515571012676	874.9843198430503	791.973146018109	584.1507325856801	518.3247235919865	503.7992253578379
ENSG00000067177	PHKA1	154.27077818017875	0.26605213307916886	0.2564481427856762	1.0374500286458268	0.29952617307703594	0.5661719935291889	164.9093801873912	133.0183467481044	209.04012223224765	143.7558443472572	121.4211569119767	153.47981865409542
ENSG00000144596	GRIP2	2.822737675846934	2.82643576353343	1.6876242100805905	1.6748016215046222	0.09397316064638592	0.27219659213845393	9.816034534963762	1.7275109967286286	3.3990263777601246	0	1.3056038377631902	0.6882503078658988
ENSG00000263050	RP11-667K14.3	13.537271276875442	0.3615856370837659	0.7528431712321956	0.4802934407865459	0.6310187522398618	0.8294727689960357	13.742448348949267	6.9100439869145145	25.492697833200936	14.45164572803115	13.056038377631902	7.570753386524887
ENSG00000128606	LRRC17	13.242942792506526	0.2270051918264454	0.7232868265838766	0.31385224157697356	0.7536332645195454	0.8960985804266202	9.816034534963762	9.501310482007458	23.79318464432087	13.69103279497688	13.708840296513497	8.947254002256685
ENSG00000172590	MRPL52	273.97687338902136	-0.14846652308135222	0.22415957655851468	-0.6623251406909956	0.5077628680156799	0.7518845065074921	314.1131051188404	190.88996513851347	278.7201629763302	281.42678523008027	306.1640999554681	272.5471219148959
ENSG00000241547	ACTG1P20	4.849881200719022	0.5122843503410363	1.229591960888807	0.4166295540601396	0.6769493887631151	0.8572661639148637	1.9632069069927525	1.7275109967286286	13.596105511040498	3.042451732217084	3.264009594407975	5.50600246292719
ENSG00000156411	C14orf2	640.7299254652188	-0.5161487287624925	0.21479069130097636	-2.403031181827321	0.0162598009037715	0.08618268667384503	608.5941411677533	423.240194198514	554.0412995749003	613.0540240417424	966.1468399447608	679.303053863642
ENSG00000185950	IRS2	380.2185085346492	0.9792974216941376	0.1783983054919839	5.489387463594159	4.03329991373547e-8	2.5289224788422706e-6	443.68476098036206	588.217494386098	479.2627192641776	243.3961385773667	261.77356947151964	264.97636852837104
ENSG00000254397	CTD-2371O3.2	10.34005498989811	-0.21384585455915597	0.7802743171526592	-0.27406496645886325	0.7840346961091468	0.9101108198854184	11.779241441956517	8.637554983643144	8.49756594440031	9.887968129705524	15.667246053158282	7.570753386524887
ENSG00000168538	TRAPPC11	332.8762858389051	-0.12734814589714938	0.17863771261707298	-0.7128850007732259	0.4759169213835894	0.7268170631775638	294.48103604891287	313.5432459062461	346.7006905315327	307.2876249539255	376.6667071946804	358.57841039813326
ENSG00000245317	CTC-241N9.1	3.8410876250344854	0.20550120421673668	1.2695616501634222	0.16186784169975824	0.87140992741322	0.9501339379496776	1.9632069069927525	5.182532990185886	5.098539566640187	1.521225866108542	6.528019188815951	2.753001231463595
ENSG00000272888	LINC01578	285.4370042713776	-0.14984265050855008	0.2444650840754851	-0.6129409075951402	0.5399154132283832	0.7725107135036116	206.136725234239	363.64106481137634	237.9318464432087	301.2027214894913	340.10979973731105	263.59986791263924
ENSG00000264384	RN7SL431P	6.537658243996174	2.838955898286442	1.0687538475575205	2.656323441337271	0.00789978056158976	0.05259427417659986	7.85282762797101	12.956332475464714	13.596105511040498	1.521225866108542	2.6112076755263804	0.6882503078658988
ENSG00000242419	PCDHGC4	18.379088174897404	-0.07888538033180764	0.5798533580228865	-0.1360436724912337	0.8917867562273909	0.9568298315356748	21.595275976920277	13.820087973829027	18.694645077680686	21.297162125519588	16.972849890921474	17.89450800451337
ENSG00000061794	MRPS35	794.7740118473861	-0.4442957640681941	0.18300417499557536	-2.427790317236949	0.01519112319212134	0.0825217424685566	693.0120381684417	608.9476263468416	720.5935920851464	728.6671898659916	1112.3744697742382	905.0491548436568
ENSG00000119514	GALNT12	62.16889098887271	0.05988781022614033	0.3334126654179277	0.1796206816290913	0.8574503671628125	0.943558676101236	58.896207209782574	76.01048385605966	54.384422044161994	57.04596997907033	62.66898421263313	64.00727863152858
ENSG00000198885	ITPRIPL1	120.2087713086323	-0.4696698137500969	0.27888183618966533	-1.6841176182972282	0.09215894008788596	0.26942016013538583	127.60844895452892	95.87686031843889	79.87711987736293	155.16503834307127	117.50434539868712	145.22081495970463
ENSG00000128245	YWHAH	903.429079453942	0.2557523174204183	0.1279741428471668	1.9984686885213263	0.04566587127224872	0.1690968532058116	989.4562811243472	995.04633411569	965.3234912838752	765.9372235856509	836.2392580873234	868.5718885267643
ENSG00000165197	FIGF	10.910956520278091	0.439551652938455	0.788675623879478	0.5573288176149152	0.5773027899385166	0.7965553486770682	7.85282762797101	9.501310482007458	20.394158266560748	12.930419861922609	6.528019188815951	8.259003694390785
ENSG00000261024	GS1-279B7.1	2.7080478337161606	1.3384922942863966	1.6615455696140682	0.8055706197677696	0.420490471872855	0.6827736386270989	1.9632069069927525	9.501310482007458	0	0.760612933054271	1.9584057566447852	2.064750923597696
ENSG00000198945	L3MBTL3	127.08400836496682	-0.31699996532552877	0.26366913053966146	-1.2022642342572036	0.2292611693296912	0.4823014938207804	127.60844895452892	91.55808282661732	122.36494959936448	152.88319954390846	120.1155530742135	147.97381619116825
ENSG00000153531	ADPRHL1	4.9463006251990915	2.130651093438403	1.214533370914588	1.754296048558917	0.07937979251232956	0.24426452039068292	1.9632069069927525	6.9100439869145145	15.29561869992056	1.521225866108542	2.6112076755263804	1.3765006157317976
ENSG00000248008	NRAV	73.82197051943601	-0.5515091984194108	0.30245628722502427	-1.8234343993288984	0.06823762427231986	0.2212950107677937	60.859414116775326	63.91790687895926	54.384422044161994	89.75232610040398	90.73946672454171	83.27828725177375
ENSG00000233611	AC079135.1	2.205863184831684	-1.32882373245932	2.3131746809691007	-0.574458878264486	0.56565731991208	0.7897568041702757	0	3.4550219934572572	0	9.127355196651251	0.6528019188815951	0
ENSG00000165548	TMEM63C	3.2911582561160353	4.639637105626584	1.9382073308180745	2.393777503497676	0.01667586125157011	0.08761843130585818	1.9632069069927525	1.7275109967286286	15.29561869992056	0.760612933054271	0	0
ENSG00000272498	RP11-415F23.3	7.212951735637926	0.7019290807342514	0.8903746450020491	0.7883525038301556	0.43049054450986	0.6911754185356133	7.85282762797101	10.365065980371773	8.49756594440031	4.563677598325626	7.180821107697546	4.817752155061291
ENSG00000255893	RP11-685N10.1	14.99046464506358	-0.1369652371841393	0.7380485260903878	-0.18557754990674605	0.8527760603060774	0.9414067965348224	7.85282762797101	20.730131960743545	13.596105511040498	21.297162125519588	19.584057566447857	6.882503078658988
ENSG00000278952	RP11-399J13.2	2.1345280966554796	-1.3603917512185844	1.986273472861647	-0.6848965008119715	0.4934092342511895	0.7406531193898124	3.926413813985505	0	0	2.281838799162813	5.222415351052761	1.3765006157317976
ENSG00000120215	MLANA	8356.562906682235	-0.4999493257026581	0.17034714672999346	-2.934885234650254	0.00333671074789935	0.02854126626753995	5712.93209934891	7088.841375075927	7965.618316280852	7957.532505613784	11542.190727745485	9872.262416028452
ENSG00000231584	FAHD2CP	34.83873436698966	0.15968665536698826	0.43060056602038166	0.3708463666056347	0.7107519642927849	0.874590188701924	39.26413813985505	35.41397543293689	35.68977696648131	39.551872518822094	26.7648786741454	32.34776446969724
ENSG00000070366	SMG6	263.45236976800345	0.11117032121901407	0.2191530317566445	0.5072725680676946	0.6119635834988242	0.8180040819776424	245.4008633740941	334.2733778669896	237.9318464432087	294.35720509200286	227.1750677707951	241.57585806093047
ENSG00000235482	RPL21P135	1.946252392165218	0.950050556243064	1.968331973102862	0.48266784730698253	0.6293315963906869	0.8281266703171151	0	2.591266495092943	5.098539566640187	0	2.6112076755263804	1.3765006157317976
ENSG00000127054	CPSF3L	218.13816492465017	-0.09787047005985226	0.24899609032187092	-0.3930602682690222	0.6942749685299947	0.8664783213349556	270.92255316499984	181.388654656506	181.84791121016667	263.93268776983206	180.17332961132024	230.56385313507607
ENSG00000132394	EEFSEC	31.570647580187934	0.5622528877967191	0.494199303460072	1.1377047354380687	0.2552437954066026	0.5150021069224376	45.15375886083331	25.91266495092943	42.48782972200156	33.466969054387924	17.625651809803067	24.77701108317235
ENSG00000248461	CTD-2207A17.1	4.9429015305506105	-1.2998285219756782	1.4034711915623763	-0.9261526205811744	0.35436667098446695	0.6229838015202958	0	7.773799485278829	0	8.366742263596981	4.569613432171166	8.947254002256685
ENSG00000241839	PLEKHO2	333.14398770770555	0.36443901177922033	0.22335139333887336	1.6316845233478614	0.10274596204124828	0.28657289077887893	473.13286458525334	330.81835587353237	322.9075058872118	300.44210855643706	235.00869079737424	336.5544005464245
ENSG00000103647	CORO2B	16.11072737683455	-1.3821259725334891	0.750185892639597	-1.8423779840358685	0.06541987986327845	0.2149083357878819	11.779241441956517	2.591266495092943	13.596105511040498	22.81838799162813	16.972849890921474	28.906512930367747
ENSG00000065361	ERBB3	1154.151268696103	-0.10985568716743004	0.13914233565906456	-0.7895202178911634	0.4298080178026102	0.6910022432944625	1162.2184889397097	976.0437131516752	1196.457284971564	1244.3627584767871	1110.4160640175933	1235.4093026192882
ENSG00000118242	MREG	381.1757513714243	-0.1255025000131623	0.17708514816796964	-0.7087127368474744	0.47850275921682073	0.7286097839137343	363.1932777936592	402.51006223777046	326.30653226497196	350.64256213801895	419.7516338408657	424.65043995325954
ENSG00000237821	AC083873.4	7.740830441035204	0.1092822821781935	0.8546936647870786	0.1278613457435863	0.8982587015255337	0.9597849733988576	7.85282762797101	7.773799485278829	8.49756594440031	6.845516397488439	6.528019188815951	8.947254002256685
